2018-07-24,stephenchow2016,郑州,4,很有风格，周韵和许晴被拍得很美。
2018-07-24,小龙女7777,杭州,5,把我男朋友彭于晏拍的很帅  嗯就这样
2018-07-24,runsz,深圳,4.5,音效和台词都很过瘾，情节紧凑画面养眼，再加上溢出屏幕的荷尔蒙，以及勾人心魄的老北平腔调…哎呀呀
2018-07-24,l李小楠,杞县,3,剧情还可以就是太残忍！
2018-07-24,Bje496144601,重庆,3,一般 如果不是彭于晏 不会来看的
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,rdu342678047,济南,4,影片很精致。由于我文化水平不高。看不大懂。冲着打日本人（区别于抗日神剧）我给8分。
2018-07-24,shantingren,合肥,5,电影有文有韵有内涵。为吃这醋，才包这饺子，讲究！
2018-07-24,姬鹏,天津,3.5,一般，还可以
2018-07-24,芳儿603,凉山,3.5,不差也不惊喜！
2018-07-24,tuyating0426,南昌,3,太飘，看着累
2018-07-24,JAc724175946,泸州,4.5,姜文导演的电影都很精阿🤔 很有意思
2018-07-24,专业盒子王,洛阳,0.5,真心不好看！
2018-07-24,识食物者706,郑州,2.5,看不懂，水平有限……
2018-07-24,葛嶧樵夫,苏州,5,很好 值得！
2018-07-24,stephenchow2016,郑州,4,很有风格，周韵和许晴被拍得很美。
2018-07-24,小龙女7777,杭州,5,把我男朋友彭于晏拍的很帅  嗯就这样
2018-07-24,runsz,深圳,4.5,音效和台词都很过瘾，情节紧凑画面养眼，再加上溢出屏幕的荷尔蒙，以及勾人心魄的老北平腔调…哎呀呀
2018-07-24,l李小楠,杞县,3,剧情还可以就是太残忍！
2018-07-24,Bje496144601,重庆,3,一般 如果不是彭于晏 不会来看的
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,shantingren,合肥,5,电影有文有韵有内涵。为吃这醋，才包这饺子，讲究！
2018-07-24,姬鹏,天津,3.5,一般，还可以
2018-07-24,芳儿603,凉山,3.5,不差也不惊喜！
2018-07-24,tuyating0426,南昌,3,太飘，看着累
2018-07-24,JAc724175946,泸州,4.5,姜文导演的电影都很精阿🤔 很有意思
2018-07-24,专业盒子王,洛阳,0.5,真心不好看！
2018-07-24,识食物者706,郑州,2.5,看不懂，水平有限……
2018-07-24,葛嶧樵夫,苏州,5,很好 值得！
2018-07-24,stephenchow2016,郑州,4,很有风格，周韵和许晴被拍得很美。
2018-07-24,小龙女7777,杭州,5,把我男朋友彭于晏拍的很帅  嗯就这样
2018-07-24,runsz,深圳,4.5,音效和台词都很过瘾，情节紧凑画面养眼，再加上溢出屏幕的荷尔蒙，以及勾人心魄的老北平腔调…哎呀呀
2018-07-24,l李小楠,杞县,3,剧情还可以就是太残忍！
2018-07-24,Bje496144601,重庆,3,一般 如果不是彭于晏 不会来看的
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,姬鹏,天津,3.5,一般，还可以
2018-07-24,芳儿603,凉山,3.5,不差也不惊喜！
2018-07-24,tuyating0426,南昌,3,太飘，看着累
2018-07-24,JAc724175946,泸州,4.5,姜文导演的电影都很精阿🤔 很有意思
2018-07-24,专业盒子王,洛阳,0.5,真心不好看！
2018-07-24,识食物者706,郑州,2.5,看不懂，水平有限……
2018-07-24,葛嶧樵夫,苏州,5,很好 值得！
2018-07-24,stephenchow2016,郑州,4,很有风格，周韵和许晴被拍得很美。
2018-07-24,小龙女7777,杭州,5,把我男朋友彭于晏拍的很帅  嗯就这样
2018-07-24,runsz,深圳,4.5,音效和台词都很过瘾，情节紧凑画面养眼，再加上溢出屏幕的荷尔蒙，以及勾人心魄的老北平腔调…哎呀呀
2018-07-24,l李小楠,杞县,3,剧情还可以就是太残忍！
2018-07-24,Bje496144601,重庆,3,一般 如果不是彭于晏 不会来看的
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,高姿态jie,连云港,3.5,还行，剧情有点牵强
2018-07-24,姬鹏,天津,3.5,一般，还可以
2018-07-24,芳儿603,凉山,3.5,不差也不惊喜！
2018-07-24,tuyating0426,南昌,3,太飘，看着累
2018-07-24,JAc724175946,泸州,4.5,姜文导演的电影都很精阿🤔 很有意思
2018-07-24,专业盒子王,洛阳,0.5,真心不好看！
2018-07-24,识食物者706,郑州,2.5,看不懂，水平有限……
2018-07-24,葛嶧樵夫,苏州,5,很好 值得！
2018-07-24,stephenchow2016,郑州,4,很有风格，周韵和许晴被拍得很美。
2018-07-24,小龙女7777,杭州,5,把我男朋友彭于晏拍的很帅  嗯就这样
2018-07-24,runsz,深圳,4.5,音效和台词都很过瘾，情节紧凑画面养眼，再加上溢出屏幕的荷尔蒙，以及勾人心魄的老北平腔调…哎呀呀
2018-07-24,l李小楠,杞县,3,剧情还可以就是太残忍！
2018-07-24,Bje496144601,重庆,3,一般 如果不是彭于晏 不会来看的
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,高姿态jie,连云港,3.5,还行，剧情有点牵强
2018-07-24,芳儿603,凉山,3.5,不差也不惊喜！
2018-07-24,tuyating0426,南昌,3,太飘，看着累
2018-07-24,JAc724175946,泸州,4.5,姜文导演的电影都很精阿🤔 很有意思
2018-07-24,专业盒子王,洛阳,0.5,真心不好看！
2018-07-24,识食物者706,郑州,2.5,看不懂，水平有限……
2018-07-24,葛嶧樵夫,苏州,5,很好 值得！
2018-07-24,stephenchow2016,郑州,4,很有风格，周韵和许晴被拍得很美。
2018-07-24,小龙女7777,杭州,5,把我男朋友彭于晏拍的很帅  嗯就这样
2018-07-24,runsz,深圳,4.5,音效和台词都很过瘾，情节紧凑画面养眼，再加上溢出屏幕的荷尔蒙，以及勾人心魄的老北平腔调…哎呀呀
2018-07-24,l李小楠,杞县,3,剧情还可以就是太残忍！
2018-07-24,Bje496144601,重庆,3,一般 如果不是彭于晏 不会来看的
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,高姿态jie,连云港,3.5,还行，剧情有点牵强
2018-07-24,皓月小仙,北京,3,不咋地，对话显得很空洞
2018-07-24,tuyating0426,南昌,3,太飘，看着累
2018-07-24,JAc724175946,泸州,4.5,姜文导演的电影都很精阿🤔 很有意思
2018-07-24,专业盒子王,洛阳,0.5,真心不好看！
2018-07-24,识食物者706,郑州,2.5,看不懂，水平有限……
2018-07-24,葛嶧樵夫,苏州,5,很好 值得！
2018-07-24,stephenchow2016,郑州,4,很有风格，周韵和许晴被拍得很美。
2018-07-24,小龙女7777,杭州,5,把我男朋友彭于晏拍的很帅  嗯就这样
2018-07-24,runsz,深圳,4.5,音效和台词都很过瘾，情节紧凑画面养眼，再加上溢出屏幕的荷尔蒙，以及勾人心魄的老北平腔调…哎呀呀
2018-07-24,l李小楠,杞县,3,剧情还可以就是太残忍！
2018-07-24,Bje496144601,重庆,3,一般 如果不是彭于晏 不会来看的
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,高姿态jie,连云港,3.5,还行，剧情有点牵强
2018-07-24,皓月小仙,北京,3,不咋地，对话显得很空洞
2018-07-24,晴天娃娃5869,上海,3,只能说看不懂，差点睡着了
2018-07-24,tuyating0426,南昌,3,太飘，看着累
2018-07-24,JAc724175946,泸州,4.5,姜文导演的电影都很精阿🤔 很有意思
2018-07-24,专业盒子王,洛阳,0.5,真心不好看！
2018-07-24,识食物者706,郑州,2.5,看不懂，水平有限……
2018-07-24,葛嶧樵夫,苏州,5,很好 值得！
2018-07-24,stephenchow2016,郑州,4,很有风格，周韵和许晴被拍得很美。
2018-07-24,小龙女7777,杭州,5,把我男朋友彭于晏拍的很帅  嗯就这样
2018-07-24,runsz,深圳,4.5,音效和台词都很过瘾，情节紧凑画面养眼，再加上溢出屏幕的荷尔蒙，以及勾人心魄的老北平腔调…哎呀呀
2018-07-24,l李小楠,杞县,3,剧情还可以就是太残忍！
2018-07-24,Bje496144601,重庆,3,一般 如果不是彭于晏 不会来看的
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,高姿态jie,连云港,3.5,还行，剧情有点牵强
2018-07-24,皓月小仙,北京,3,不咋地，对话显得很空洞
2018-07-24,晴天娃娃5869,上海,3,只能说看不懂，差点睡着了
2018-07-24,JAc724175946,泸州,4.5,姜文导演的电影都很精阿🤔 很有意思
2018-07-24,专业盒子王,洛阳,0.5,真心不好看！
2018-07-24,识食物者706,郑州,2.5,看不懂，水平有限……
2018-07-24,葛嶧樵夫,苏州,5,很好 值得！
2018-07-24,stephenchow2016,郑州,4,很有风格，周韵和许晴被拍得很美。
2018-07-24,小龙女7777,杭州,5,把我男朋友彭于晏拍的很帅  嗯就这样
2018-07-24,runsz,深圳,4.5,音效和台词都很过瘾，情节紧凑画面养眼，再加上溢出屏幕的荷尔蒙，以及勾人心魄的老北平腔调…哎呀呀
2018-07-24,l李小楠,杞县,3,剧情还可以就是太残忍！
2018-07-24,Bje496144601,重庆,3,一般 如果不是彭于晏 不会来看的
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,高姿态jie,连云港,3.5,还行，剧情有点牵强
2018-07-24,皓月小仙,北京,3,不咋地，对话显得很空洞
2018-07-24,晴天娃娃5869,上海,3,只能说看不懂，差点睡着了
2018-07-24,狂扁老弱病,成都,3,一般吧没有期待的那么好看 不过剧情情节还行差了点
2018-07-24,JAc724175946,泸州,4.5,姜文导演的电影都很精阿🤔 很有意思
2018-07-24,专业盒子王,洛阳,0.5,真心不好看！
2018-07-24,识食物者706,郑州,2.5,看不懂，水平有限……
2018-07-24,葛嶧樵夫,苏州,5,很好 值得！
2018-07-24,stephenchow2016,郑州,4,很有风格，周韵和许晴被拍得很美。
2018-07-24,小龙女7777,杭州,5,把我男朋友彭于晏拍的很帅  嗯就这样
2018-07-24,runsz,深圳,4.5,音效和台词都很过瘾，情节紧凑画面养眼，再加上溢出屏幕的荷尔蒙，以及勾人心魄的老北平腔调…哎呀呀
2018-07-24,l李小楠,杞县,3,剧情还可以就是太残忍！
2018-07-24,Bje496144601,重庆,3,一般 如果不是彭于晏 不会来看的
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,高姿态jie,连云港,3.5,还行，剧情有点牵强
2018-07-24,皓月小仙,北京,3,不咋地，对话显得很空洞
2018-07-24,晴天娃娃5869,上海,3,只能说看不懂，差点睡着了
2018-07-24,狂扁老弱病,成都,3,一般吧没有期待的那么好看 不过剧情情节还行差了点
2018-07-24,JAc724175946,泸州,4.5,姜文导演的电影都很精阿🤔 很有意思
2018-07-24,专业盒子王,洛阳,0.5,真心不好看！
2018-07-24,识食物者706,郑州,2.5,看不懂，水平有限……
2018-07-24,葛嶧樵夫,苏州,5,很好 值得！
2018-07-24,stephenchow2016,郑州,4,很有风格，周韵和许晴被拍得很美。
2018-07-24,小龙女7777,杭州,5,把我男朋友彭于晏拍的很帅  嗯就这样
2018-07-24,runsz,深圳,4.5,音效和台词都很过瘾，情节紧凑画面养眼，再加上溢出屏幕的荷尔蒙，以及勾人心魄的老北平腔调…哎呀呀
2018-07-24,l李小楠,杞县,3,剧情还可以就是太残忍！
2018-07-24,Bje496144601,重庆,3,一般 如果不是彭于晏 不会来看的
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,高姿态jie,连云港,3.5,还行，剧情有点牵强
2018-07-24,皓月小仙,北京,3,不咋地，对话显得很空洞
2018-07-24,晴天娃娃5869,上海,3,只能说看不懂，差点睡着了
2018-07-24,狂扁老弱病,成都,3,一般吧没有期待的那么好看 不过剧情情节还行差了点
2018-07-24,专业盒子王,洛阳,0.5,真心不好看！
2018-07-24,识食物者706,郑州,2.5,看不懂，水平有限……
2018-07-24,葛嶧樵夫,苏州,5,很好 值得！
2018-07-24,stephenchow2016,郑州,4,很有风格，周韵和许晴被拍得很美。
2018-07-24,小龙女7777,杭州,5,把我男朋友彭于晏拍的很帅  嗯就这样
2018-07-24,runsz,深圳,4.5,音效和台词都很过瘾，情节紧凑画面养眼，再加上溢出屏幕的荷尔蒙，以及勾人心魄的老北平腔调…哎呀呀
2018-07-24,l李小楠,杞县,3,剧情还可以就是太残忍！
2018-07-24,Bje496144601,重庆,3,一般 如果不是彭于晏 不会来看的
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,高姿态jie,连云港,3.5,还行，剧情有点牵强
2018-07-24,皓月小仙,北京,3,不咋地，对话显得很空洞
2018-07-24,晴天娃娃5869,上海,3,只能说看不懂，差点睡着了
2018-07-24,狂扁老弱病,成都,3,一般吧没有期待的那么好看 不过剧情情节还行差了点
2018-07-24,徘徘徘徘徊,广汉,5,好看 男神的电影必须支持
2018-07-24,识食物者706,郑州,2.5,看不懂，水平有限……
2018-07-24,葛嶧樵夫,苏州,5,很好 值得！
2018-07-24,stephenchow2016,郑州,4,很有风格，周韵和许晴被拍得很美。
2018-07-24,小龙女7777,杭州,5,把我男朋友彭于晏拍的很帅  嗯就这样
2018-07-24,runsz,深圳,4.5,音效和台词都很过瘾，情节紧凑画面养眼，再加上溢出屏幕的荷尔蒙，以及勾人心魄的老北平腔调…哎呀呀
2018-07-24,l李小楠,杞县,3,剧情还可以就是太残忍！
2018-07-24,Bje496144601,重庆,3,一般 如果不是彭于晏 不会来看的
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,高姿态jie,连云港,3.5,还行，剧情有点牵强
2018-07-24,皓月小仙,北京,3,不咋地，对话显得很空洞
2018-07-24,晴天娃娃5869,上海,3,只能说看不懂，差点睡着了
2018-07-24,狂扁老弱病,成都,3,一般吧没有期待的那么好看 不过剧情情节还行差了点
2018-07-24,徘徘徘徘徊,广汉,5,好看 男神的电影必须支持
2018-07-24,芝士碎_,义乌,2.5,不好看无聊boring
2018-07-24,葛嶧樵夫,苏州,5,很好 值得！
2018-07-24,stephenchow2016,郑州,4,很有风格，周韵和许晴被拍得很美。
2018-07-24,小龙女7777,杭州,5,把我男朋友彭于晏拍的很帅  嗯就这样
2018-07-24,runsz,深圳,4.5,音效和台词都很过瘾，情节紧凑画面养眼，再加上溢出屏幕的荷尔蒙，以及勾人心魄的老北平腔调…哎呀呀
2018-07-24,l李小楠,杞县,3,剧情还可以就是太残忍！
2018-07-24,Bje496144601,重庆,3,一般 如果不是彭于晏 不会来看的
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,高姿态jie,连云港,3.5,还行，剧情有点牵强
2018-07-24,皓月小仙,北京,3,不咋地，对话显得很空洞
2018-07-24,晴天娃娃5869,上海,3,只能说看不懂，差点睡着了
2018-07-24,狂扁老弱病,成都,3,一般吧没有期待的那么好看 不过剧情情节还行差了点
2018-07-24,徘徘徘徘徊,广汉,5,好看 男神的电影必须支持
2018-07-24,芝士碎_,义乌,2.5,不好看无聊boring
2018-07-24,天吃吃吃吃吃,北京,3,看不懂没意思   虽然看了很多解说  解说的文章把电影说的很精彩很有内涵   可是坐在电影院里的感受才是最真实的
2018-07-24,葛嶧樵夫,苏州,5,很好 值得！
2018-07-24,stephenchow2016,郑州,4,很有风格，周韵和许晴被拍得很美。
2018-07-24,小龙女7777,杭州,5,把我男朋友彭于晏拍的很帅  嗯就这样
2018-07-24,runsz,深圳,4.5,音效和台词都很过瘾，情节紧凑画面养眼，再加上溢出屏幕的荷尔蒙，以及勾人心魄的老北平腔调…哎呀呀
2018-07-24,l李小楠,杞县,3,剧情还可以就是太残忍！
2018-07-24,Bje496144601,重庆,3,一般 如果不是彭于晏 不会来看的
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,高姿态jie,连云港,3.5,还行，剧情有点牵强
2018-07-24,皓月小仙,北京,3,不咋地，对话显得很空洞
2018-07-24,晴天娃娃5869,上海,3,只能说看不懂，差点睡着了
2018-07-24,狂扁老弱病,成都,3,一般吧没有期待的那么好看 不过剧情情节还行差了点
2018-07-24,徘徘徘徘徊,广汉,5,好看 男神的电影必须支持
2018-07-24,芝士碎_,义乌,2.5,不好看无聊boring
2018-07-24,天吃吃吃吃吃,北京,3,看不懂没意思   虽然看了很多解说  解说的文章把电影说的很精彩很有内涵   可是坐在电影院里的感受才是最真实的
2018-07-24,葛嶧樵夫,苏州,5,很好 值得！
2018-07-24,stephenchow2016,郑州,4,很有风格，周韵和许晴被拍得很美。
2018-07-24,小龙女7777,杭州,5,把我男朋友彭于晏拍的很帅  嗯就这样
2018-07-24,runsz,深圳,4.5,音效和台词都很过瘾，情节紧凑画面养眼，再加上溢出屏幕的荷尔蒙，以及勾人心魄的老北平腔调…哎呀呀
2018-07-24,l李小楠,杞县,3,剧情还可以就是太残忍！
2018-07-24,Bje496144601,重庆,3,一般 如果不是彭于晏 不会来看的
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,高姿态jie,连云港,3.5,还行，剧情有点牵强
2018-07-24,皓月小仙,北京,3,不咋地，对话显得很空洞
2018-07-24,晴天娃娃5869,上海,3,只能说看不懂，差点睡着了
2018-07-24,狂扁老弱病,成都,3,一般吧没有期待的那么好看 不过剧情情节还行差了点
2018-07-24,徘徘徘徘徊,广汉,5,好看 男神的电影必须支持
2018-07-24,芝士碎_,义乌,2.5,不好看无聊boring
2018-07-24,天吃吃吃吃吃,北京,3,看不懂没意思   虽然看了很多解说  解说的文章把电影说的很精彩很有内涵   可是坐在电影院里的感受才是最真实的
2018-07-24,小龙女7777,杭州,5,把我男朋友彭于晏拍的很帅  嗯就这样
2018-07-24,runsz,深圳,4.5,音效和台词都很过瘾，情节紧凑画面养眼，再加上溢出屏幕的荷尔蒙，以及勾人心魄的老北平腔调…哎呀呀
2018-07-24,l李小楠,杞县,3,剧情还可以就是太残忍！
2018-07-24,Bje496144601,重庆,3,一般 如果不是彭于晏 不会来看的
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,高姿态jie,连云港,3.5,还行，剧情有点牵强
2018-07-24,皓月小仙,北京,3,不咋地，对话显得很空洞
2018-07-24,晴天娃娃5869,上海,3,只能说看不懂，差点睡着了
2018-07-24,狂扁老弱病,成都,3,一般吧没有期待的那么好看 不过剧情情节还行差了点
2018-07-24,徘徘徘徘徊,广汉,5,好看 男神的电影必须支持
2018-07-24,芝士碎_,义乌,2.5,不好看无聊boring
2018-07-24,天吃吃吃吃吃,北京,3,看不懂没意思   虽然看了很多解说  解说的文章把电影说的很精彩很有内涵   可是坐在电影院里的感受才是最真实的
2018-07-24,熙俊熊熊,北京,5,还是很精彩的，只是感觉情节没完事，感觉还会有下部
2018-07-24,洋洋De羊,北京,3.5,从头到尾 感觉有点乱
2018-07-24,小龙女7777,杭州,5,把我男朋友彭于晏拍的很帅  嗯就这样
2018-07-24,runsz,深圳,4.5,音效和台词都很过瘾，情节紧凑画面养眼，再加上溢出屏幕的荷尔蒙，以及勾人心魄的老北平腔调…哎呀呀
2018-07-24,l李小楠,杞县,3,剧情还可以就是太残忍！
2018-07-24,Bje496144601,重庆,3,一般 如果不是彭于晏 不会来看的
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,高姿态jie,连云港,3.5,还行，剧情有点牵强
2018-07-24,皓月小仙,北京,3,不咋地，对话显得很空洞
2018-07-24,晴天娃娃5869,上海,3,只能说看不懂，差点睡着了
2018-07-24,狂扁老弱病,成都,3,一般吧没有期待的那么好看 不过剧情情节还行差了点
2018-07-24,徘徘徘徘徊,广汉,5,好看 男神的电影必须支持
2018-07-24,芝士碎_,义乌,2.5,不好看无聊boring
2018-07-24,天吃吃吃吃吃,北京,3,看不懂没意思   虽然看了很多解说  解说的文章把电影说的很精彩很有内涵   可是坐在电影院里的感受才是最真实的
2018-07-24,熙俊熊熊,北京,5,还是很精彩的，只是感觉情节没完事，感觉还会有下部
2018-07-24,洋洋De羊,北京,3.5,从头到尾 感觉有点乱
2018-07-24,runsz,深圳,4.5,音效和台词都很过瘾，情节紧凑画面养眼，再加上溢出屏幕的荷尔蒙，以及勾人心魄的老北平腔调…哎呀呀
2018-07-24,l李小楠,杞县,3,剧情还可以就是太残忍！
2018-07-24,Bje496144601,重庆,3,一般 如果不是彭于晏 不会来看的
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,高姿态jie,连云港,3.5,还行，剧情有点牵强
2018-07-24,皓月小仙,北京,3,不咋地，对话显得很空洞
2018-07-24,晴天娃娃5869,上海,3,只能说看不懂，差点睡着了
2018-07-24,狂扁老弱病,成都,3,一般吧没有期待的那么好看 不过剧情情节还行差了点
2018-07-24,徘徘徘徘徊,广汉,5,好看 男神的电影必须支持
2018-07-24,芝士碎_,义乌,2.5,不好看无聊boring
2018-07-24,天吃吃吃吃吃,北京,3,看不懂没意思   虽然看了很多解说  解说的文章把电影说的很精彩很有内涵   可是坐在电影院里的感受才是最真实的
2018-07-24,熙俊熊熊,北京,5,还是很精彩的，只是感觉情节没完事，感觉还会有下部
2018-07-24,洋洋De羊,北京,3.5,从头到尾 感觉有点乱
2018-07-24,zhusibo1314,铁岭,3.5,好看啊，，，，，
2018-07-24,l李小楠,杞县,3,剧情还可以就是太残忍！
2018-07-24,Bje496144601,重庆,3,一般 如果不是彭于晏 不会来看的
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,高姿态jie,连云港,3.5,还行，剧情有点牵强
2018-07-24,皓月小仙,北京,3,不咋地，对话显得很空洞
2018-07-24,晴天娃娃5869,上海,3,只能说看不懂，差点睡着了
2018-07-24,狂扁老弱病,成都,3,一般吧没有期待的那么好看 不过剧情情节还行差了点
2018-07-24,徘徘徘徘徊,广汉,5,好看 男神的电影必须支持
2018-07-24,芝士碎_,义乌,2.5,不好看无聊boring
2018-07-24,天吃吃吃吃吃,北京,3,看不懂没意思   虽然看了很多解说  解说的文章把电影说的很精彩很有内涵   可是坐在电影院里的感受才是最真实的
2018-07-24,熙俊熊熊,北京,5,还是很精彩的，只是感觉情节没完事，感觉还会有下部
2018-07-24,洋洋De羊,北京,3.5,从头到尾 感觉有点乱
2018-07-24,zhusibo1314,铁岭,3.5,好看啊，，，，，
2018-07-24,饰言柴飞龙,衢州,3,水平不够 欣赏不来
2018-07-24,Bje496144601,重庆,3,一般 如果不是彭于晏 不会来看的
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,高姿态jie,连云港,3.5,还行，剧情有点牵强
2018-07-24,皓月小仙,北京,3,不咋地，对话显得很空洞
2018-07-24,晴天娃娃5869,上海,3,只能说看不懂，差点睡着了
2018-07-24,狂扁老弱病,成都,3,一般吧没有期待的那么好看 不过剧情情节还行差了点
2018-07-24,徘徘徘徘徊,广汉,5,好看 男神的电影必须支持
2018-07-24,芝士碎_,义乌,2.5,不好看无聊boring
2018-07-24,天吃吃吃吃吃,北京,3,看不懂没意思   虽然看了很多解说  解说的文章把电影说的很精彩很有内涵   可是坐在电影院里的感受才是最真实的
2018-07-24,熙俊熊熊,北京,5,还是很精彩的，只是感觉情节没完事，感觉还会有下部
2018-07-24,洋洋De羊,北京,3.5,从头到尾 感觉有点乱
2018-07-24,zhusibo1314,铁岭,3.5,好看啊，，，，，
2018-07-24,饰言柴飞龙,衢州,3,水平不够 欣赏不来
2018-07-24,EpR591038448,东莞,5,看不懂，冲着姜文的才华去看的。可能是他电影的风格不适合我吧！
2018-07-24,LSr204,尉氏县,4,好看的的的的，就是太卖肉了
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,高姿态jie,连云港,3.5,还行，剧情有点牵强
2018-07-24,皓月小仙,北京,3,不咋地，对话显得很空洞
2018-07-24,晴天娃娃5869,上海,3,只能说看不懂，差点睡着了
2018-07-24,狂扁老弱病,成都,3,一般吧没有期待的那么好看 不过剧情情节还行差了点
2018-07-24,徘徘徘徘徊,广汉,5,好看 男神的电影必须支持
2018-07-24,芝士碎_,义乌,2.5,不好看无聊boring
2018-07-24,天吃吃吃吃吃,北京,3,看不懂没意思   虽然看了很多解说  解说的文章把电影说的很精彩很有内涵   可是坐在电影院里的感受才是最真实的
2018-07-24,熙俊熊熊,北京,5,还是很精彩的，只是感觉情节没完事，感觉还会有下部
2018-07-24,洋洋De羊,北京,3.5,从头到尾 感觉有点乱
2018-07-24,zhusibo1314,铁岭,3.5,好看啊，，，，，
2018-07-24,饰言柴飞龙,衢州,3,水平不够 欣赏不来
2018-07-24,EpR591038448,东莞,5,看不懂，冲着姜文的才华去看的。可能是他电影的风格不适合我吧！
2018-07-24,KQq687866521,天津,5,片子不错，值得看
2018-07-24,岁月如歌1793,昆明,3.5,不如让子弹飞，比一步之遥稍微好点，总体6.5吧。
2018-07-24,高姿态jie,连云港,3.5,还行，剧情有点牵强
2018-07-24,皓月小仙,北京,3,不咋地，对话显得很空洞
2018-07-24,晴天娃娃5869,上海,3,只能说看不懂，差点睡着了
2018-07-24,狂扁老弱病,成都,3,一般吧没有期待的那么好看 不过剧情情节还行差了点
2018-07-24,徘徘徘徘徊,广汉,5,好看 男神的电影必须支持
2018-07-24,芝士碎_,义乌,2.5,不好看无聊boring
2018-07-24,天吃吃吃吃吃,北京,3,看不懂没意思   虽然看了很多解说  解说的文章把电影说的很精彩很有内涵   可是坐在电影院里的感受才是最真实的
2018-07-24,熙俊熊熊,北京,5,还是很精彩的，只是感觉情节没完事，感觉还会有下部
2018-07-24,洋洋De羊,北京,3.5,从头到尾 感觉有点乱
2018-07-24,zhusibo1314,铁岭,3.5,好看啊，，，，，
